term,tf,df,idf
qualitative,24,24,5.0260657214688065
proportional,24,24,5.0260657214688065
another,24,24,5.0260657214688065
propeller,73,23,5.066887715989061
radiation,41,23,5.066887715989061
resistance,39,23,5.066887715989061
frequencies,39,23,5.066887715989061
systems,37,23,5.066887715989061
oscillations,36,23,5.066887715989061
source,33,23,5.066887715989061
constants,32,23,5.066887715989061
entering,31,23,5.066887715989061
foot,30,23,5.066887715989061
adverse,29,23,5.066887715989061
intermediate,29,23,5.066887715989061
bow,29,23,5.066887715989061
vicinity,29,23,5.066887715989061
lines,28,23,5.066887715989061
path,28,23,5.066887715989061
original,27,23,5.066887715989061
still,27,23,5.066887715989061
computing,27,23,5.066887715989061
final,27,23,5.066887715989061
better,26,23,5.066887715989061
chosen,25,23,5.066887715989061
solving,25,23,5.066887715989061
now,24,23,5.066887715989061
exists,24,23,5.066887715989061
includes,24,23,5.066887715989061
somewhat,23,23,5.066887715989061
requires,23,23,5.066887715989061
fatigue,58,22,5.109447330407857
core,51,22,5.109447330407857
stage,49,22,5.109447330407857
side,44,22,5.109447330407857
bluntness,38,22,5.109447330407857
intensity,36,22,5.109447330407857
we,34,22,5.109447330407857
transport,33,22,5.109447330407857
conductivity,31,22,5.109447330407857
principle,29,22,5.109447330407857
electrically,29,22,5.109447330407857
occurred,28,22,5.109447330407857
tabulated,27,22,5.109447330407857
overall,27,22,5.109447330407857
freedom,27,22,5.109447330407857
walled,26,22,5.109447330407857
five,26,22,5.109447330407857
computations,25,22,5.109447330407857
comparable,25,22,5.109447330407857
reviewed,25,22,5.109447330407857
interesting,24,22,5.109447330407857
estimating,24,22,5.109447330407857
variety,24,22,5.109447330407857
appreciable,24,22,5.109447330407857
sec,24,22,5.109447330407857
calculate,24,22,5.109447330407857
earlier,23,22,5.109447330407857
essential,23,22,5.109447330407857
almost,22,22,5.109447330407857
applies,22,22,5.109447330407857
investigate,22,22,5.109447330407857
takes,22,22,5.109447330407857
correct,22,22,5.109447330407857
details,22,22,5.109447330407857
missile,45,21,5.153899092978691
jets,38,21,5.153899092978691
peak,37,21,5.153899092978691
volume,36,21,5.153899092978691
oscillatory,34,21,5.153899092978691
materials,34,21,5.153899092978691
pitch,33,21,5.153899092978691
width,33,21,5.153899092978691
criterion,32,21,5.153899092978691
stiffness,32,21,5.153899092978691
convective,32,21,5.153899092978691
convergence,30,21,5.153899092978691
parabolic,30,21,5.153899092978691
ballistic,29,21,5.153899092978691
boundaries,29,21,5.153899092978691
decreases,28,21,5.153899092978691
ahead,28,21,5.153899092978691
pohlhausen,28,21,5.153899092978691
apparent,27,21,5.153899092978691
streamwise,27,21,5.153899092978691
natural,27,21,5.153899092978691
weak,27,21,5.153899092978691
magnetohydrodynamic,27,21,5.153899092978691
infinitely,26,21,5.153899092978691
his,26,21,5.153899092978691
relating,25,21,5.153899092978691
complex,25,21,5.153899092978691
dimensions,25,21,5.153899092978691
survey,25,21,5.153899092978691
adiabatic,25,21,5.153899092978691
kinetic,24,21,5.153899092978691
mainly,24,21,5.153899092978691
measurement,24,21,5.153899092978691
principal,23,21,5.153899092978691
linearly,23,21,5.153899092978691
corrections,23,21,5.153899092978691
aid,22,21,5.153899092978691
ranging,22,21,5.153899092978691
apply,22,21,5.153899092978691
transformed,22,21,5.153899092978691
computation,21,21,5.153899092978691
make,21,21,5.153899092978691
them,21,21,5.153899092978691
itself,21,21,5.153899092978691
introduction,21,21,5.153899092978691
tail,70,20,5.200419108613584
vortices,44,20,5.200419108613584
stiffened,43,20,5.200419108613584
downwash,43,20,5.200419108613584
shallow,39,20,5.200419108613584
suction,38,20,5.200419108613584
quasi,36,20,5.200419108613584
45,31,20,5.200419108613584
regime,31,20,5.200419108613584
torsion,30,20,5.200419108613584
sweep,30,20,5.200419108613584
streams,28,20,5.200419108613584
positions,28,20,5.200419108613584
unit,28,20,5.200419108613584
term,27,20,5.200419108613584
coordinates,26,20,5.200419108613584
double,26,20,5.200419108613584
streamline,26,20,5.200419108613584
fluids,26,20,5.200419108613584
amplitude,25,20,5.200419108613584
coordinate,25,20,5.200419108613584
35,24,20,5.200419108613584
concepts,24,20,5.200419108613584
always,23,20,5.200419108613584
space,23,20,5.200419108613584
third,23,20,5.200419108613584
unknown,23,20,5.200419108613584
sufficient,22,20,5.200419108613584
approaches,22,20,5.200419108613584
completely,22,20,5.200419108613584
root,22,20,5.200419108613584
13,21,20,5.200419108613584
whereas,21,20,5.200419108613584
limits,21,20,5.200419108613584
cover,21,20,5.200419108613584
whole,21,20,5.200419108613584
especially,20,20,5.200419108613584
analyses,20,20,5.200419108613584
permits,20,20,5.200419108613584
character,20,20,5.200419108613584
analogous,20,20,5.200419108613584
connection,20,20,5.200419108613584
involves,20,20,5.200419108613584
fineness,35,19,5.249209272783016
liquid,32,19,5.249209272783016
variational,30,19,5.249209272783016
tangent,29,19,5.249209272783016
chordwise,29,19,5.249209272783016
fuselage,28,19,5.249209272783016
triangular,27,19,5.249209272783016
insulated,27,19,5.249209272783016
rear,26,19,5.249209272783016
navier,26,19,5.249209272783016
support,25,19,5.249209272783016
mixture,25,19,5.249209272783016
90,24,19,5.249209272783016
mounted,24,19,5.249209272783016
perturbation,24,19,5.249209272783016
digital,23,19,5.249209272783016
correction,22,19,5.249209272783016
surveys,22,19,5.249209272783016
current,22,19,5.249209272783016
nondimensional,22,19,5.249209272783016
aspects,22,19,5.249209272783016
deals,21,19,5.249209272783016
extensive,21,19,5.249209272783016
consistent,21,19,5.249209272783016
hand,21,19,5.249209272783016
reached,21,19,5.249209272783016
before,20,19,5.249209272783016
explicit,20,19,5.249209272783016
fairly,20,19,5.249209272783016
considers,19,19,5.249209272783016
accurately,19,19,5.249209272783016
approximated,19,19,5.249209272783016
representative,19,19,5.249209272783016
formulated,19,19,5.249209272783016
represent,19,19,5.249209272783016
conjunction,19,19,5.249209272783016
remains,19,19,5.249209272783016
follows,19,19,5.249209272783016
making,19,19,5.249209272783016
pitot,42,18,5.300502567170566
random,35,18,5.300502567170566
buckled,35,18,5.300502567170566
diameters,31,18,5.300502567170566
divergence,31,18,5.300502567170566
aerofoil,31,18,5.300502567170566
stable,28,18,5.300502567170566
medium,28,18,5.300502567170566
aerofoils,28,18,5.300502567170566
pressurized,27,18,5.300502567170566
spheres,26,18,5.300502567170566
blades,26,18,5.300502567170566
appendix,23,18,5.300502567170566
period,23,18,5.300502567170566
working,23,18,5.300502567170566
impact,22,18,5.300502567170566
yawed,22,18,5.300502567170566
photographs,22,18,5.300502567170566
enough,21,18,5.300502567170566
positive,21,18,5.300502567170566
utilizing,21,18,5.300502567170566
dimensionless,20,18,5.300502567170566
fourth,20,18,5.300502567170566
decreasing,19,18,5.300502567170566
herein,19,18,5.300502567170566
taking,19,18,5.300502567170566
substantially,19,18,5.300502567170566
limitations,19,18,5.300502567170566
significantly,19,18,5.300502567170566
covered,19,18,5.300502567170566
deduced,19,18,5.300502567170566
trends,19,18,5.300502567170566
improved,19,18,5.300502567170566
showing,18,18,5.300502567170566
great,18,18,5.300502567170566
cannot,18,18,5.300502567170566
divided,18,18,5.300502567170566
attributed,18,18,5.300502567170566
place,18,18,5.300502567170566
need,18,18,5.300502567170566
extending,18,18,5.300502567170566
column,46,17,5.354569788440842
imperfections,39,17,5.354569788440842
rolling,36,17,5.354569788440842
nonequilibrium,35,17,5.354569788440842
slip,33,17,5.354569788440842
engine,32,17,5.354569788440842
element,32,17,5.354569788440842
response,27,17,5.354569788440842
planform,27,17,5.354569788440842
altitudes,25,17,5.354569788440842
detached,25,17,5.354569788440842
machine,24,17,5.354569788440842
shocks,24,17,5.354569788440842
sectional,23,17,5.354569788440842
existence,23,17,5.354569788440842
co,23,17,5.354569788440842
fluctuations,23,17,5.354569788440842
ref,23,17,5.354569788440842
acceleration,23,17,5.354569788440842
inner,22,17,5.354569788440842
flux,22,17,5.354569788440842
acting,21,17,5.354569788440842
relationship,21,17,5.354569788440842
against,21,17,5.354569788440842
construction,20,17,5.354569788440842
rotational,20,17,5.354569788440842
standard,20,17,5.354569788440842
applicability,19,17,5.354569788440842
powers,19,17,5.354569788440842
outlined,19,17,5.354569788440842
replaced,18,17,5.354569788440842
common,18,17,5.354569788440842
simpler,18,17,5.354569788440842
reduces,18,17,5.354569788440842
represents,18,17,5.354569788440842
tends,18,17,5.354569788440842
analytically,18,17,5.354569788440842
did,17,17,5.354569788440842
choice,17,17,5.354569788440842
remain,17,17,5.354569788440842
depending,17,17,5.354569788440842
primarily,17,17,5.354569788440842
understanding,17,17,5.354569788440842
feature,17,17,5.354569788440842
compressor,53,16,5.41172820228079
exhausting,31,16,5.41172820228079
ring,29,16,5.41172820228079
nitrogen,27,16,5.41172820228079
molecular,24,16,5.41172820228079
detachment,24,16,5.41172820228079
oblique,23,16,5.41172820228079
expansions,23,16,5.41172820228079
oscillation,23,16,5.41172820228079
aeroelastic,23,16,5.41172820228079
levels,22,16,5.41172820228079
convergent,22,16,5.41172820228079
program,22,16,5.41172820228079
resulted,22,16,5.41172820228079
secondary,21,16,5.41172820228079
imposed,21,16,5.41172820228079
motions,20,16,5.41172820228079
alone,20,16,5.41172820228079
often,20,16,5.41172820228079
reflection,20,16,5.41172820228079
degrees,20,16,5.41172820228079
deformations,19,16,5.41172820228079
quantitative,19,16,5.41172820228079
patterns,19,16,5.41172820228079
substantial,18,16,5.41172820228079
nominal,18,16,5.41172820228079
14,18,16,5.41172820228079
separate,18,16,5.41172820228079
aluminum,18,16,5.41172820228079
noted,18,16,5.41172820228079
namely,18,16,5.41172820228079
electrical,18,16,5.41172820228079
consider,18,16,5.41172820228079
back,18,16,5.41172820228079
strengths,18,16,5.41172820228079
fourier,18,16,5.41172820228079
allows,17,16,5.41172820228079
furthermore,17,16,5.41172820228079
interpreted,17,16,5.41172820228079
derivation,17,16,5.41172820228079
identical,17,16,5.41172820228079
believed,17,16,5.41172820228079
practice,17,16,5.41172820228079
check,17,16,5.41172820228079
employing,17,16,5.41172820228079
dependence,17,16,5.41172820228079
though,17,16,5.41172820228079
discusses,17,16,5.41172820228079
yet,17,16,5.41172820228079
phase,17,16,5.41172820228079
called,17,16,5.41172820228079
largely,17,16,5.41172820228079
appreciably,16,16,5.41172820228079
easily,16,16,5.41172820228079
too,16,16,5.41172820228079
fair,16,16,5.41172820228079
best,16,16,5.41172820228079
describe,16,16,5.41172820228079
difficult,16,16,5.41172820228079
giving,16,16,5.41172820228079
reflected,29,15,5.472352824097226
blasius,27,15,5.472352824097226
sheet,24,15,5.472352824097226
dissociated,24,15,5.472352824097226
blast,24,15,5.472352824097226
iterative,23,15,5.472352824097226
locations,22,15,5.472352824097226
rotation,22,15,5.472352824097226
sources,21,15,5.472352824097226
alloy,19,15,5.472352824097226
characterized,19,15,5.472352824097226
regimes,19,15,5.472352824097226
plotted,18,15,5.472352824097226
500,18,15,5.472352824097226
specified,18,15,5.472352824097226
deflected,18,15,5.472352824097226
gave,18,15,5.472352824097226
slight,18,15,5.472352824097226
desirable,18,15,5.472352824097226
rest,18,15,5.472352824097226
sweptback,18,15,5.472352824097226
extremely,17,15,5.472352824097226
opposite,17,15,5.472352824097226
summary,17,15,5.472352824097226
require,17,15,5.472352824097226
apparently,17,15,5.472352824097226
ambient,17,15,5.472352824097226
severe,17,15,5.472352824097226
self,17,15,5.472352824097226
errors,16,15,5.472352824097226
compressed,16,15,5.472352824097226
develop,16,15,5.472352824097226
extend,16,15,5.472352824097226
seems,16,15,5.472352824097226
adequate,16,15,5.472352824097226
etc,16,15,5.472352824097226
missiles,16,15,5.472352824097226
station,16,15,5.472352824097226
drawn,16,15,5.472352824097226
future,16,15,5.472352824097226
minor,16,15,5.472352824097226
starting,16,15,5.472352824097226
rayleigh,15,15,5.472352824097226
just,15,15,5.472352824097226
infinity,15,15,5.472352824097226
excellent,15,15,5.472352824097226
formed,15,15,5.472352824097226
successive,15,15,5.472352824097226
regarding,15,15,5.472352824097226
wire,15,15,5.472352824097226
slipstream,42,14,5.536891345234797
flap,42,14,5.536891345234797
stall,42,14,5.536891345234797
ablation,38,14,5.536891345234797
head,29,14,5.536891345234797
turbine,29,14,5.536891345234797
combustion,28,14,5.536891345234797
water,28,14,5.536891345234797
efficiency,26,14,5.536891345234797
exhaust,26,14,5.536891345234797
rotating,25,14,5.536891345234797
modulus,24,14,5.536891345234797
reactions,23,14,5.536891345234797
horizontal,22,14,5.536891345234797
entropy,21,14,5.536891345234797
coolant,21,14,5.536891345234797
cold,21,14,5.536891345234797
life,20,14,5.536891345234797
gravity,20,14,5.536891345234797
neutral,20,14,5.536891345234797
coupled,20,14,5.536891345234797
elements,19,14,5.536891345234797
camber,19,14,5.536891345234797
decay,19,14,5.536891345234797
improvement,19,14,5.536891345234797
linearised,19,14,5.536891345234797
electric,18,14,5.536891345234797
thicknesses,18,14,5.536891345234797
object,18,14,5.536891345234797
find,18,14,5.536891345234797
resultant,17,14,5.536891345234797
integrals,17,14,5.536891345234797
explained,17,14,5.536891345234797
arc,17,14,5.536891345234797
concentrated,17,14,5.536891345234797
distortion,17,14,5.536891345234797
flying,16,14,5.536891345234797
family,16,14,5.536891345234797
open,16,14,5.536891345234797
practically,16,14,5.536891345234797
needed,16,14,5.536891345234797
balance,16,14,5.536891345234797
history,16,14,5.536891345234797
followed,16,14,5.536891345234797
systematic,16,14,5.536891345234797
differ,15,14,5.536891345234797
composition,15,14,5.536891345234797
difficulties,15,14,5.536891345234797
interpretation,15,14,5.536891345234797
selected,15,14,5.536891345234797
subsequent,15,14,5.536891345234797
readily,15,14,5.536891345234797
constructed,15,14,5.536891345234797
advantage,15,14,5.536891345234797
appearance,15,14,5.536891345234797
written,15,14,5.536891345234797
injected,15,14,5.536891345234797
spectrum,15,14,5.536891345234797
done,15,14,5.536891345234797
dissipation,15,14,5.536891345234797
scope,14,14,5.536891345234797
efficient,14,14,5.536891345234797
years,14,14,5.536891345234797
solve,14,14,5.536891345234797
turn,14,14,5.536891345234797
mentioned,14,14,5.536891345234797
approached,14,14,5.536891345234797
producing,14,14,5.536891345234797
early,14,14,5.536891345234797
contains,14,14,5.536891345234797
probably,14,14,5.536891345234797
course,14,14,5.536891345234797
sandwich,29,13,5.605884216721749
deceleration,28,13,5.605884216721749
flexible,25,13,5.605884216721749
vtol,25,13,5.605884216721749
frozen,24,13,5.605884216721749
compressors,23,13,5.605884216721749
hydrostatic,22,13,5.605884216721749
cantilever,21,13,5.605884216721749
channel,20,13,5.605884216721749
criteria,20,13,5.605884216721749
isentropic,19,13,5.605884216721749
disk,19,13,5.605884216721749
transpiration,19,13,5.605884216721749
propulsion,19,13,5.605884216721749
