term,tf,df,idf
iii,418,268,5.0991039741175355
42,308,268,5.0991039741175355
throughout,304,268,5.0991039741175355
almost,276,268,5.0991039741175355
medium,385,267,5.102828373208518
modified,348,267,5.102828373208518
activate,331,267,5.102828373208518
measurements,377,266,5.106566695319125
contained,322,266,5.106566695319125
poor,343,264,5.1140855277331525
setting,290,264,5.1140855277331525
radiation,525,263,5.1178662505730586
peptides,490,263,5.1178662505730586
duration,364,263,5.1178662505730586
33,321,263,5.1178662505730586
coding,319,263,5.1178662505730586
relation,313,263,5.1178662505730586
act,295,263,5.1178662505730586
complications,399,262,5.12166132154161
bacterial,374,262,5.12166132154161
physical,368,262,5.12166132154161
maximum,338,262,5.12166132154161
75,320,262,5.12166132154161
reports,289,262,5.12166132154161
lymphocytes,466,261,5.125470849958278
saccharomyces,341,261,5.125470849958278
apparent,282,261,5.125470849958278
xenograft,509,260,5.129294946396681
late,335,260,5.129294946396681
genotype,531,259,5.133133722703847
oral,470,259,5.133133722703847
intact,346,259,5.133133722703847
authors,306,259,5.133133722703847
volume,474,258,5.136987292019836
extensive,291,258,5.136987292019836
subunit,486,257,5.140855768797757
interval,359,257,5.140855768797757
breast,719,256,5.144739268824154
pancreatic,669,256,5.144739268824154
loci,417,256,5.144739268824154
tests,366,256,5.144739268824154
homology,318,256,5.144739268824154
reverse,307,256,5.144739268824154
truncated,301,256,5.144739268824154
partially,285,256,5.144739268824154
article,284,255,5.148637909239812
inflammatory,405,254,5.152551808560948
quantitative,323,254,5.152551808560948
terminal,319,254,5.152551808560948
interact,292,254,5.152551808560948
whose,282,254,5.152551808560948
exon,453,253,5.156481086700838
density,417,253,5.156481086700838
problems,331,253,5.156481086700838
exhibit,275,253,5.156481086700838
reduce,275,253,5.156481086700838
conventional,327,252,5.160425864991854
third,285,252,5.160425864991854
measures,324,251,5.164386266207951
along,293,251,5.164386266207951
quality,410,250,5.16836241458759
transfer,394,250,5.16836241458759
knowledge,298,250,5.16836241458759
behavior,376,249,5.172354435857128
natural,309,249,5.172354435857128
simple,279,249,5.172354435857128
microm,491,248,5.176362457254667
arrest,476,248,5.176362457254667
variant,428,248,5.176362457254667
reviewed,264,248,5.176362457254667
wide,263,248,5.176362457254667
designed,260,248,5.176362457254667
testing,362,247,5.180386607554392
29,277,247,5.180386607554392
nature,260,247,5.180386607554392
base,403,246,5.184427017091397
defect,337,246,5.184427017091397
failed,270,246,5.184427017091397
processing,414,245,5.188483817787011
generation,313,245,5.188483817787011
n-terminal,347,244,5.192557143174647
gel,325,244,5.192557143174647
dominant,322,244,5.192557143174647
regression,301,244,5.192557143174647
involves,267,244,5.192557143174647
none,262,244,5.192557143174647
xenografts,614,243,5.196647128426172
hours,385,243,5.196647128426172
transcripts,382,243,5.196647128426172
stability,382,243,5.196647128426172
fragment,374,243,5.196647128426172
microscopy,302,243,5.196647128426172
impact,288,243,5.196647128426172
c-terminal,403,242,5.200753910378826
targets,285,242,5.200753910378826
imaging,382,241,5.204877627562688
prevent,274,241,5.204877627562688
mediate,271,241,5.204877627562688
account,252,241,5.204877627562688
propose,244,241,5.204877627562688
kinases,437,240,5.20901842022872
diagnosed,305,240,5.20901842022872
longer,274,240,5.20901842022872
host,366,239,5.213176430377383
sex,356,239,5.213176430377383
laboratory,309,239,5.213176430377383
epithelium,439,238,5.2173518017878635
side,334,238,5.2173518017878635
closely,258,238,5.2173518017878635
respect,256,238,5.2173518017878635
kda,407,237,5.2215446800478995
systemic,368,237,5.2215446800478995
recognition,354,237,5.2215446800478995
selection,312,237,5.2215446800478995
aspects,260,237,5.2215446800478995
pc12,677,236,5.225755212584243
variable,281,236,5.225755212584243
appropriate,257,236,5.225755212584243
cf,812,235,5.229983548693764
bound,304,235,5.229983548693764
nine,288,235,5.229983548693764
improve,258,235,5.229983548693764
delta,635,234,5.234229839575216
hormone,378,234,5.234229839575216
endothelial,543,233,5.238494238361673
specimens,359,233,5.238494238361673
transforming,341,233,5.238494238361673
impaired,303,233,5.238494238361673
map,524,232,5.2427769001536735
compounds,375,232,5.2427769001536735
basic,271,232,5.2427769001536735
oxygen,421,231,5.247077982053065
median,373,231,5.247077982053065
resistant,326,231,5.247077982053065
regulates,256,231,5.247077982053065
tumour,481,230,5.25139764319758
aged,326,230,5.25139764319758
detect,273,230,5.25139764319758
efficient,265,230,5.25139764319758
relevant,251,230,5.25139764319758
environmental,315,229,5.255736044796179
us,290,229,5.255736044796179
38,260,229,5.255736044796179
lacking,254,229,5.255736044796179
repeats,377,228,5.260093350165135
removal,324,228,5.260093350165135
potentially,242,228,5.260093350165135
showing,240,228,5.260093350165135
variation,332,227,5.2644697247649335
condition,273,227,5.2644697247649335
larger,257,227,5.2644697247649335
34,249,227,5.2644697247649335
insertion,368,226,5.268865336237972
needed,242,226,5.268865336237972
become,238,226,5.268865336237972
possibly,236,226,5.268865336237972
coronary,557,225,5.273280354447088
estimated,271,225,5.273280354447088
northern,263,225,5.273280354447088
comparable,238,225,5.273280354447088
pain,527,224,5.277714951514954
right,424,224,5.277714951514954
carrying,296,224,5.277714951514954
transplantation,431,223,5.282169301864335
cytoplasmic,340,223,5.282169301864335
material,270,223,5.282169301864335
prospective,258,223,5.282169301864335
occurrence,255,223,5.282169301864335
capable,239,223,5.282169301864335
proportion,262,222,5.286643582259256
toward,255,222,5.286643582259256
primarily,235,222,5.286643582259256
others,234,222,5.286643582259256
respiratory,415,221,5.291137971847095
drosophila,403,221,5.291137971847095
repeat,345,221,5.291137971847095
fraction,324,221,5.291137971847095
clinically,266,221,5.291137971847095
expected,248,221,5.291137971847095
differ,235,221,5.291137971847095
carcinomas,383,220,5.295652652201621
practice,321,220,5.295652652201621
initiation,286,220,5.295652652201621
sequencing,269,220,5.295652652201621
necrosis,331,219,5.300187807367013
membranes,328,219,5.300187807367013
open,280,219,5.300187807367013
fibroblasts,459,218,5.304743623902874
linkage,399,218,5.304743623902874
rearrangement,376,218,5.304743623902874
performance,339,218,5.304743623902874
solution,329,218,5.304743623902874
transfected,327,218,5.304743623902874
criteria,289,218,5.304743623902874
maximal,268,218,5.304743623902874
phenotypes,265,218,5.304743623902874
whole,247,218,5.304743623902874
measure,245,218,5.304743623902874
above,241,218,5.304743623902874
help,232,218,5.304743623902874
substrates,319,217,5.309320290930286
proximal,305,217,5.309320290930286
electron,294,217,5.309320290930286
stroke,928,216,5.313918000178915
cerebral,423,216,5.313918000178915
procedures,273,216,5.313918000178915
statistically,248,216,5.313918000178915
recorded,244,216,5.313918000178915
minimal,244,216,5.313918000178915
require,228,216,5.313918000178915
ph,516,215,5.318536946035209
seems,231,215,5.318536946035209
latter,223,215,5.318536946035209
nude,384,214,5.323177325591711
clones,352,214,5.323177325591711
bacteria,349,214,5.323177325591711
soluble,334,214,5.323177325591711
matrix,319,214,5.323177325591711
measurement,279,214,5.323177325591711
experience,267,214,5.323177325591711
restricted,240,214,5.323177325591711
remain,224,214,5.323177325591711
infected,405,213,5.327839338697523
daily,299,213,5.327839338697523
block,285,213,5.327839338697523
far,224,213,5.327839338697523
currently,223,213,5.327839338697523
oxidative,476,212,5.332523188009949
water,399,212,5.332523188009949
postoperative,381,212,5.332523188009949
000,320,212,5.332523188009949
set,261,212,5.332523188009949
prolonged,257,212,5.332523188009949
generally,228,212,5.332523188009949
clear,224,212,5.332523188009949
ligand,275,211,5.337229079047362
advanced,273,211,5.337229079047362
occurring,232,211,5.337229079047362
recognized,232,211,5.337229079047362
diverse,224,210,5.341957220243308
calcium,483,209,5.346707823001906
viral,347,209,5.346707823001906
defective,265,209,5.346707823001906
determination,249,209,5.346707823001906
72,249,209,5.346707823001906
acts,232,209,5.346707823001906
nm,366,208,5.351481101754564
mutagenesis,286,208,5.351481101754564
approaches,249,208,5.351481101754564
calculated,237,208,5.351481101754564
allows,213,208,5.351481101754564
channel,438,207,5.356277274018057
baseline,378,207,5.356277274018057
neural,348,207,5.356277274018057
sodium,343,207,5.356277274018057
inactivation,323,207,5.356277274018057
mitogen-activated,282,207,5.356277274018057
source,262,207,5.356277274018057
typical,224,207,5.356277274018057
uptake,429,206,5.361096560454006
fluid,377,206,5.361096560454006
catalytic,313,206,5.361096560454006
mature,284,206,5.361096560454006
represents,219,206,5.361096560454006
difficult,214,206,5.361096560454006
similarly,213,206,5.361096560454006
widely,212,206,5.361096560454006
allow,207,206,5.361096560454006
distal,276,205,5.365939184929793
upstream,256,205,5.365939184929793
collected,227,205,5.365939184929793
adults,332,204,5.370805374580966
modification,268,204,5.370805374580966
maintenance,256,204,5.370805374580966
65,247,204,5.370805374580966
55,240,204,5.370805374580966
suppression,284,203,5.3756953598751585
field,276,203,5.3756953598751585
across,250,203,5.3756953598751585
hand,243,203,5.3756953598751585
fully,218,203,5.3756953598751585
usually,216,203,5.3756953598751585
define,209,203,5.3756953598751585
mapping,248,202,5.380609374677587
interacts,241,202,5.380609374677587
except,208,202,5.380609374677587
lipid,408,201,5.3855476563181695
fish,388,201,5.3855476563181695
mental,384,201,5.3855476563181695
trials,324,201,5.3855476563181695
frequencies,295,201,5.3855476563181695
39,221,201,5.3855476563181695
promote,221,201,5.3855476563181695
maintained,215,201,5.3855476563181695
accompanied,215,201,5.3855476563181695
excision,354,200,5.390510445660299
metabolic,305,200,5.390510445660299
et,296,200,5.390510445660299
program,283,200,5.390510445660299
last,224,200,5.390510445660299
earlier,217,200,5.390510445660299
recurrent,329,199,5.395497987171337
cytogenetic,284,199,5.395497987171337
states,261,199,5.395497987171337
mutated,241,199,5.395497987171337
amounts,224,198,5.400510528994882
improvement,271,197,5.405548323024839
environment,232,197,5.405548323024839
newly,231,197,5.405548323024839
clearly,205,197,5.405548323024839
fetal,402,196,5.410611624981386
spontaneous,311,196,5.410611624981386
kb,299,196,5.410611624981386
44,219,196,5.410611624981386
constructed,217,196,5.410611624981386
consecutive,211,196,5.410611624981386
commonly,206,196,5.410611624981386
percent,345,195,5.415700694488857
compound,255,195,5.415700694488857
strategy,228,195,5.415700694488857
near,219,195,5.415700694488857
event,219,195,5.415700694488857
toxicity,311,194,5.420815795155628
protection,267,194,5.420815795155628
mild,254,194,5.420815795155628
targeted,239,194,5.420815795155628
prevented,232,194,5.420815795155628
successful,226,194,5.420815795155628
numbers,224,194,5.420815795155628
problem,224,194,5.420815795155628
until,215,194,5.420815795155628
close,211,194,5.420815795155628
43,206,194,5.420815795155628
diabetes,362,193,5.425957194656046
young,311,193,5.425957194656046
around,223,193,5.425957194656046
independently,212,193,5.425957194656046
ca2,721,192,5.431125164814489
vector,298,192,5.431125164814489
transcript,266,192,5.431125164814489
internal,256,192,5.431125164814489
treatments,236,192,5.431125164814489
bax,734,191,5.436319981691593
al,302,191,5.436319981691593
intermediate,287,191,5.436319981691593
prognosis,250,191,5.436319981691593
double,250,191,5.436319981691593
46,229,191,5.436319981691593
encoded,221,191,5.436319981691593
remaining,201,191,5.436319981691593
cardiovascular,363,190,5.441541925672745
recombination,335,190,5.441541925672745
cytokines,303,190,5.441541925672745
confidence,253,190,5.441541925672745
transition,252,190,5.441541925672745
slightly,207,190,5.441541925672745
objectives,195,190,5.441541925672745
bp,356,189,5.446791281558888
replication,355,189,5.446791281558888
males,285,189,5.446791281558888
severity,277,189,5.446791281558888
spectrum,231,189,5.446791281558888
half,220,189,5.446791281558888
displayed,210,189,5.446791281558888
establish,194,189,5.446791281558888
ci,568,188,5.452068338659732
deficiency,321,188,5.452068338659732
moderate,230,188,5.452068338659732
immunohistochemical,225,188,5.452068338659732
contribution,206,188,5.452068338659732
250,204,188,5.452068338659732
myocardial,382,187,5.457373390889425
chromatography,237,187,5.457373390889425
location,230,187,5.457373390889425
isolation,223,187,5.457373390889425
understood,190,187,5.457373390889425
ca,539,186,5.462706736864788
epidermal,304,186,5.462706736864788
amplification,292,186,5.462706736864788
motif,276,186,5.462706736864788
trial,263,186,5.462706736864788
recovery,261,186,5.462706736864788
example,202,186,5.462706736864788
interestingly,188,186,5.462706736864788
tract,304,185,5.468068680006173
lesion,278,185,5.468068680006173
reactions,235,185,5.468068680006173
cannot,190,185,5.468068680006173
colon,378,184,5.473459528641049
anterior,359,184,5.473459528641049
homozygous,264,184,5.473459528641049
protective,239,184,5.473459528641049
targeting,233,184,5.473459528641049
disruption,216,184,5.473459528641049
56,198,184,5.473459528641049
glucose,523,183,5.478879596110389
arterial,317,183,5.478879596110389
intervention,267,183,5.478879596110389
constant,243,183,5.478879596110389
suppressed,218,183,5.478879596110389
undergoing,209,183,5.478879596110389
causing,198,183,5.478879596110389
predominantly,197,183,5.478879596110389
synaptic,527,182,5.484329200877953
antigens,355,182,5.484329200877953
isoforms,353,182,5.484329200877953
exons,265,182,5.484329200877953
randomized,254,182,5.484329200877953
observation,192,182,5.484329200877953
crucial,191,182,5.484329200877953
explain,189,182,5.484329200877953
smad4,839,181,5.489808666642579
ras,535,181,5.489808666642579
identity,232,181,5.489808666642579
analysed,202,181,5.489808666642579
entire,197,181,5.489808666642579
insulin,715,180,5.4953183224535485
delivery,287,180,5.4953183224535485
week,278,180,5.4953183224535485
